,time,FR,ES,PT,GB,IT
315600,2016-01-03 00:00:00,0.39984000000000003,0.318713,0.242139,0.435904,0.490171
315601,2016-01-03 01:00:00,0.365438,0.336124,0.314944,0.43652399999999997,0.506046
315602,2016-01-03 02:00:00,0.335923,0.359178,0.309172,0.44643900000000003,0.5161560000000001
315603,2016-01-03 03:00:00,0.32214299999999996,0.356758,0.40333600000000003,0.458025,0.528338
315604,2016-01-03 04:00:00,0.303244,0.384155,0.44427,0.473992,0.545046
315605,2016-01-03 05:00:00,0.308251,0.413005,0.428937,0.485496,0.554449
315606,2016-01-03 06:00:00,0.32403699999999996,0.44385699999999995,0.477177,0.517659,0.556606
315607,2016-01-03 07:00:00,0.348681,0.464153,0.465505,0.559733,0.545605
315608,2016-01-03 08:00:00,0.376877,0.479496,0.5058560000000001,0.600709,0.559286
315609,2016-01-03 09:00:00,0.406381,0.505358,0.590259,0.6348239999999999,0.622143
315610,2016-01-03 10:00:00,0.43849,0.593797,0.6445270000000001,0.663658,0.6430319999999999
315611,2016-01-03 11:00:00,0.46935299999999996,0.677834,0.708083,0.687265,0.633366
315612,2016-01-03 12:00:00,0.511796,0.732757,0.738638,0.702917,0.605312
315613,2016-01-03 13:00:00,0.547132,0.7602,0.756626,0.69627,0.5623199999999999
315614,2016-01-03 14:00:00,0.570481,0.769295,0.746799,0.677832,0.48104300000000005
315615,2016-01-03 15:00:00,0.603417,0.748775,0.776361,0.655255,0.406183
315616,2016-01-03 16:00:00,0.623398,0.724459,0.796797,0.631567,0.348993
315617,2016-01-03 17:00:00,0.626004,0.715436,0.798142,0.603234,0.31338
315618,2016-01-03 18:00:00,0.606367,0.713024,0.771371,0.56199,0.29331799999999997
315619,2016-01-03 19:00:00,0.573894,0.706344,0.716813,0.504171,0.275937
315620,2016-01-03 20:00:00,0.537239,0.6996319999999999,0.656921,0.44712700000000005,0.27520900000000004
315621,2016-01-03 21:00:00,0.502976,0.700365,0.633968,0.41008599999999995,0.28065
315622,2016-01-03 22:00:00,0.48036899999999993,0.6932590000000001,0.6190640000000001,0.387655,0.301377
315623,2016-01-03 23:00:00,0.47104700000000005,0.675299,0.586719,0.362509,0.317717
315624,2016-01-04 00:00:00,0.470529,0.6508470000000001,0.581588,0.349034,0.322148
315625,2016-01-04 01:00:00,0.462437,0.617449,0.565956,0.342699,0.318411
315626,2016-01-04 02:00:00,0.471287,0.575492,0.55801,0.347829,0.319135
315627,2016-01-04 03:00:00,0.47841000000000006,0.547315,0.58033,0.364092,0.325019
315628,2016-01-04 04:00:00,0.488183,0.524834,0.626514,0.37801,0.311079
315629,2016-01-04 05:00:00,0.5002449999999999,0.504961,0.6626310000000001,0.382442,0.316378
315630,2016-01-04 06:00:00,0.501368,0.48681499999999994,0.720615,0.389721,0.346217
315631,2016-01-04 07:00:00,0.48945900000000003,0.47217299999999995,0.787702,0.394217,0.35789299999999996
315632,2016-01-04 08:00:00,0.452125,0.467546,0.859836,0.399634,0.377235
315633,2016-01-04 09:00:00,0.448517,0.465837,0.8814879999999999,0.400282,0.42085
315634,2016-01-04 10:00:00,0.46777399999999997,0.500031,0.8806510000000001,0.40824699999999997,0.486788
315635,2016-01-04 11:00:00,0.507283,0.537203,0.842233,0.4135,0.543112
315636,2016-01-04 12:00:00,0.516583,0.555267,0.8087979999999999,0.43233999999999995,0.578493
315637,2016-01-04 13:00:00,0.47488100000000005,0.5633319999999999,0.747488,0.45075600000000005,0.593737
315638,2016-01-04 14:00:00,0.427041,0.567473,0.624683,0.46329799999999993,0.583563
315639,2016-01-04 15:00:00,0.423333,0.5568960000000001,0.500911,0.48122,0.5711470000000001
315640,2016-01-04 16:00:00,0.421993,0.5286,0.40339,0.497866,0.5580649999999999
315641,2016-01-04 17:00:00,0.408748,0.5193180000000001,0.338163,0.508033,0.540569
315642,2016-01-04 18:00:00,0.399692,0.517232,0.321083,0.5040319999999999,0.505883
315643,2016-01-04 19:00:00,0.39256199999999997,0.503303,0.360632,0.49471400000000004,0.48144499999999996
315644,2016-01-04 20:00:00,0.393354,0.48665600000000003,0.403022,0.498586,0.468317
315645,2016-01-04 21:00:00,0.39611,0.49292600000000003,0.45922299999999994,0.507085,0.451985
315646,2016-01-04 22:00:00,0.392882,0.5100819999999999,0.519972,0.5074649999999999,0.426471
315647,2016-01-04 23:00:00,0.388319,0.528338,0.507375,0.510311,0.40456
315648,2016-01-05 00:00:00,0.391916,0.535277,0.46046099999999995,0.509513,0.385745
315649,2016-01-05 01:00:00,0.396229,0.5277609999999999,0.465095,0.512255,0.349662
315650,2016-01-05 02:00:00,0.404005,0.508498,0.493266,0.5116609999999999,0.31633
315651,2016-01-05 03:00:00,0.41885200000000006,0.490551,0.544449,0.497698,0.283001
315652,2016-01-05 04:00:00,0.432482,0.469449,0.599785,0.48792299999999994,0.248798
315653,2016-01-05 05:00:00,0.435221,0.457754,0.6018140000000001,0.485493,0.227931
315654,2016-01-05 06:00:00,0.436046,0.454557,0.523977,0.477825,0.222559
315655,2016-01-05 07:00:00,0.44028199999999995,0.46386700000000003,0.46671,0.47748500000000005,0.22203299999999998
315656,2016-01-05 08:00:00,0.426874,0.46661800000000003,0.476434,0.46296800000000005,0.231025
315657,2016-01-05 09:00:00,0.427519,0.520252,0.479484,0.442521,0.268595
315658,2016-01-05 10:00:00,0.445691,0.606292,0.542249,0.418371,0.293933
315659,2016-01-05 11:00:00,0.475336,0.6551710000000001,0.6190260000000001,0.391561,0.29631599999999997
315660,2016-01-05 12:00:00,0.48881899999999995,0.6836810000000001,0.63181,0.374284,0.28974
315661,2016-01-05 13:00:00,0.478487,0.696005,0.618617,0.35908,0.28507
315662,2016-01-05 14:00:00,0.449798,0.69138,0.569934,0.352984,0.269916
315663,2016-01-05 15:00:00,0.438622,0.6616390000000001,0.503867,0.34791300000000003,0.275204
315664,2016-01-05 16:00:00,0.431292,0.624142,0.512415,0.338003,0.283428
315665,2016-01-05 17:00:00,0.41907,0.606698,0.541642,0.321158,0.293478
315666,2016-01-05 18:00:00,0.41358500000000004,0.5994109999999999,0.51426,0.291693,0.304714
315667,2016-01-05 19:00:00,0.402729,0.597874,0.49995100000000003,0.270731,0.307593
315668,2016-01-05 20:00:00,0.379258,0.602359,0.446538,0.255201,0.301392
315669,2016-01-05 21:00:00,0.355695,0.598305,0.422526,0.24555300000000002,0.294484
315670,2016-01-05 22:00:00,0.329619,0.5995159999999999,0.364159,0.241556,0.281599
315671,2016-01-05 23:00:00,0.31127,0.603961,0.360655,0.24342199999999997,0.25737899999999997
315672,2016-01-06 00:00:00,0.295883,0.611164,0.331015,0.236531,0.24032399999999998
315673,2016-01-06 01:00:00,0.28167800000000004,0.6093029999999999,0.33272199999999996,0.24253400000000003,0.214259
315674,2016-01-06 02:00:00,0.271065,0.609735,0.267825,0.24060700000000002,0.203238
315675,2016-01-06 03:00:00,0.263536,0.600692,0.223536,0.236058,0.215257
315676,2016-01-06 04:00:00,0.25602199999999997,0.5831810000000001,0.20558800000000002,0.237219,0.218416
315677,2016-01-06 05:00:00,0.25331,0.5710569999999999,0.222225,0.243294,0.21924699999999997
315678,2016-01-06 06:00:00,0.247933,0.554638,0.226081,0.25751399999999997,0.2279
315679,2016-01-06 07:00:00,0.232231,0.557048,0.207934,0.270723,0.23055900000000001
315680,2016-01-06 08:00:00,0.211573,0.557203,0.25124,0.275665,0.242952
315681,2016-01-06 09:00:00,0.19151300000000002,0.577314,0.28633400000000003,0.280148,0.32465
315682,2016-01-06 10:00:00,0.191711,0.614549,0.320982,0.281827,0.42319799999999996
315683,2016-01-06 11:00:00,0.21572600000000003,0.672801,0.484464,0.28973699999999997,0.49068100000000003
315684,2016-01-06 12:00:00,0.22845700000000002,0.724828,0.6687890000000001,0.299322,0.5332819999999999
315685,2016-01-06 13:00:00,0.219229,0.7630899999999999,0.732639,0.31530199999999997,0.56379
315686,2016-01-06 14:00:00,0.200682,0.766935,0.748021,0.33608499999999997,0.5891270000000001
315687,2016-01-06 15:00:00,0.21131799999999998,0.7455390000000001,0.774927,0.361639,0.5861850000000001
315688,2016-01-06 16:00:00,0.237867,0.716959,0.8016310000000001,0.383054,0.585098
315689,2016-01-06 17:00:00,0.251944,0.71124,0.8205520000000001,0.402305,0.5827829999999999
315690,2016-01-06 18:00:00,0.251894,0.7179810000000001,0.8332200000000001,0.42928,0.58078
315691,2016-01-06 19:00:00,0.26055700000000004,0.7318140000000001,0.840139,0.46806099999999995,0.581238
315692,2016-01-06 20:00:00,0.28186500000000003,0.757526,0.8493709999999999,0.5085069999999999,0.580789
315693,2016-01-06 21:00:00,0.29794,0.778472,0.853874,0.550895,0.588312
315694,2016-01-06 22:00:00,0.307927,0.77757,0.865107,0.599429,0.5931420000000001
315695,2016-01-06 23:00:00,0.323002,0.78468,0.8779520000000001,0.641339,0.582534
315696,2016-01-07 00:00:00,0.345709,0.800457,0.8764069999999999,0.685092,0.5512739999999999
315697,2016-01-07 01:00:00,0.377092,0.810037,0.8812030000000001,0.7234229999999999,0.525575
315698,2016-01-07 02:00:00,0.426019,0.818367,0.884376,0.752418,0.5014689999999999
315699,2016-01-07 03:00:00,0.47603199999999996,0.826738,0.882036,0.771105,0.484752
315700,2016-01-07 04:00:00,0.5145770000000001,0.826283,0.867511,0.784071,0.47117200000000004
315701,2016-01-07 05:00:00,0.568351,0.8217190000000001,0.855009,0.773699,0.468898
315702,2016-01-07 06:00:00,0.616877,0.809767,0.8471350000000001,0.726478,0.472783
315703,2016-01-07 07:00:00,0.648606,0.786335,0.830702,0.712896,0.46308999999999995
315704,2016-01-07 08:00:00,0.649478,0.756828,0.803912,0.708199,0.474628
315705,2016-01-07 09:00:00,0.634536,0.727871,0.765612,0.665646,0.491738
315706,2016-01-07 10:00:00,0.639329,0.733371,0.790316,0.6216689999999999,0.480443
315707,2016-01-07 11:00:00,0.683294,0.747672,0.8364969999999999,0.611291,0.47434899999999997
315708,2016-01-07 12:00:00,0.738826,0.743006,0.8497110000000001,0.627409,0.46077700000000005
315709,2016-01-07 13:00:00,0.766536,0.724387,0.840569,0.661261,0.43902399999999997
315710,2016-01-07 14:00:00,0.749563,0.696083,0.795413,0.699866,0.398079
315711,2016-01-07 15:00:00,0.698854,0.655994,0.689092,0.688718,0.367656
315712,2016-01-07 16:00:00,0.641508,0.638979,0.627274,0.667338,0.380339
315713,2016-01-07 17:00:00,0.563693,0.6769069999999999,0.647996,0.645349,0.396887
315714,2016-01-07 18:00:00,0.48293100000000005,0.694892,0.639039,0.623542,0.408042
315715,2016-01-07 19:00:00,0.412401,0.697475,0.645437,0.598647,0.423472
315716,2016-01-07 20:00:00,0.352505,0.6947840000000001,0.663778,0.5709930000000001,0.427016
315717,2016-01-07 21:00:00,0.313946,0.694242,0.6967869999999999,0.544756,0.401508
315718,2016-01-07 22:00:00,0.291507,0.694013,0.721722,0.516169,0.375317
315719,2016-01-07 23:00:00,0.272388,0.697963,0.7403310000000001,0.48533000000000004,0.368239
315720,2016-01-08 00:00:00,0.254825,0.697384,0.745873,0.44009799999999993,0.356902
315721,2016-01-08 01:00:00,0.23648400000000003,0.6972119999999999,0.734023,0.386044,0.339377
315722,2016-01-08 02:00:00,0.211159,0.688944,0.711593,0.334427,0.319681
315723,2016-01-08 03:00:00,0.192237,0.68012,0.665474,0.295423,0.304154
315724,2016-01-08 04:00:00,0.17913099999999998,0.664674,0.643317,0.266293,0.293557
315725,2016-01-08 05:00:00,0.166363,0.639718,0.643429,0.255658,0.272967
315726,2016-01-08 06:00:00,0.153371,0.604067,0.704637,0.24991,0.252919
315727,2016-01-08 07:00:00,0.141985,0.568381,0.733156,0.255711,0.231066
315728,2016-01-08 08:00:00,0.13045299999999999,0.534887,0.734241,0.281441,0.223399
315729,2016-01-08 09:00:00,0.116507,0.527554,0.698804,0.294197,0.231479
315730,2016-01-08 10:00:00,0.11623900000000001,0.571728,0.6860729999999999,0.292572,0.240752
315731,2016-01-08 11:00:00,0.115443,0.608973,0.688766,0.300363,0.246192
315732,2016-01-08 12:00:00,0.1153,0.6261359999999999,0.67042,0.312041,0.25469400000000003
315733,2016-01-08 13:00:00,0.111276,0.621517,0.6015729999999999,0.303861,0.269463
315734,2016-01-08 14:00:00,0.107297,0.5894010000000001,0.539093,0.27863499999999997,0.256139
315735,2016-01-08 15:00:00,0.135182,0.551702,0.508034,0.260207,0.237066
315736,2016-01-08 16:00:00,0.175205,0.541253,0.48134799999999994,0.249464,0.267975
315737,2016-01-08 17:00:00,0.196704,0.542615,0.384155,0.23640799999999998,0.281883
315738,2016-01-08 18:00:00,0.202824,0.536068,0.302942,0.217567,0.283453
315739,2016-01-08 19:00:00,0.201496,0.520821,0.239351,0.207637,0.287761
315740,2016-01-08 20:00:00,0.197627,0.500236,0.20897800000000002,0.20191099999999998,0.310554
315741,2016-01-08 21:00:00,0.196393,0.479415,0.20553400000000002,0.197812,0.328907
315742,2016-01-08 22:00:00,0.19250899999999999,0.459754,0.21550300000000003,0.195527,0.334789
315743,2016-01-08 23:00:00,0.185265,0.437488,0.22179899999999997,0.199845,0.337519
315744,2016-01-09 00:00:00,0.181367,0.416991,0.209806,0.19753800000000002,0.336121
315745,2016-01-09 01:00:00,0.18063900000000002,0.398933,0.176204,0.200353,0.328958
315746,2016-01-09 02:00:00,0.18945599999999999,0.389771,0.153343,0.206046,0.330583
315747,2016-01-09 03:00:00,0.199943,0.39274499999999996,0.155191,0.218178,0.322308
315748,2016-01-09 04:00:00,0.21081100000000003,0.402451,0.175735,0.228908,0.304937
315749,2016-01-09 05:00:00,0.224113,0.414628,0.227683,0.24133000000000002,0.3041
315750,2016-01-09 06:00:00,0.242549,0.434463,0.26979899999999996,0.25960900000000003,0.302626
315751,2016-01-09 07:00:00,0.25692600000000004,0.46113699999999996,0.35584499999999997,0.28970300000000004,0.289019
315752,2016-01-09 08:00:00,0.26177399999999995,0.471869,0.469188,0.339077,0.282661
315753,2016-01-09 09:00:00,0.256236,0.504128,0.539881,0.370883,0.33761199999999997
315754,2016-01-09 10:00:00,0.259025,0.564897,0.6424449999999999,0.395287,0.385569
315755,2016-01-09 11:00:00,0.292749,0.638818,0.7614770000000001,0.40972600000000003,0.392075
315756,2016-01-09 12:00:00,0.325262,0.706086,0.8244790000000001,0.43558,0.381135
315757,2016-01-09 13:00:00,0.348238,0.751201,0.8483370000000001,0.437179,0.367498
315758,2016-01-09 14:00:00,0.38287899999999997,0.762997,0.8618879999999999,0.41953199999999996,0.34133800000000003
315759,2016-01-09 15:00:00,0.444295,0.7469439999999999,0.8663709999999999,0.416825,0.340185
315760,2016-01-09 16:00:00,0.5030680000000001,0.72896,0.860964,0.43358500000000005,0.355162
315761,2016-01-09 17:00:00,0.552553,0.727088,0.8594579999999999,0.477134,0.36748200000000003
315762,2016-01-09 18:00:00,0.590735,0.7214189999999999,0.84362,0.514608,0.373546
315763,2016-01-09 19:00:00,0.620697,0.717055,0.828219,0.547217,0.383116
315764,2016-01-09 20:00:00,0.655777,0.725237,0.817264,0.5708770000000001,0.39269299999999996
315765,2016-01-09 21:00:00,0.681145,0.732909,0.809873,0.5895199999999999,0.389347
315766,2016-01-09 22:00:00,0.683269,0.742344,0.816477,0.598765,0.381538
315767,2016-01-09 23:00:00,0.651201,0.7434609999999999,0.842251,0.592666,0.363639
315768,2016-01-10 00:00:00,0.628833,0.730463,0.8742700000000001,0.579703,0.345967
315769,2016-01-10 01:00:00,0.5965779999999999,0.7205159999999999,0.8990809999999999,0.573256,0.349366
315770,2016-01-10 02:00:00,0.535031,0.71601,0.9174969999999999,0.574058,0.361268
315771,2016-01-10 03:00:00,0.5123260000000001,0.7196779999999999,0.922601,0.568984,0.382815
315772,2016-01-10 04:00:00,0.48696999999999996,0.72795,0.9145280000000001,0.561765,0.392009
315773,2016-01-10 05:00:00,0.45932,0.7240340000000001,0.909284,0.5542630000000001,0.393608
315774,2016-01-10 06:00:00,0.445296,0.712317,0.897943,0.554882,0.394342
315775,2016-01-10 07:00:00,0.450459,0.706257,0.877815,0.553725,0.378628
315776,2016-01-10 08:00:00,0.44648999999999994,0.699855,0.8579959999999999,0.5465770000000001,0.41259700000000005
315777,2016-01-10 09:00:00,0.433529,0.719112,0.853613,0.536984,0.48266099999999995
315778,2016-01-10 10:00:00,0.44718900000000006,0.764756,0.8836459999999999,0.538808,0.5358310000000001
315779,2016-01-10 11:00:00,0.45387799999999995,0.794177,0.906876,0.546132,0.579322
315780,2016-01-10 12:00:00,0.43387600000000004,0.809467,0.915832,0.5476340000000001,0.602234
315781,2016-01-10 13:00:00,0.408105,0.8135560000000001,0.922926,0.5379430000000001,0.5874020000000001
315782,2016-01-10 14:00:00,0.405647,0.805841,0.936565,0.528089,0.513592
315783,2016-01-10 15:00:00,0.402213,0.796301,0.954634,0.515817,0.441403
315784,2016-01-10 16:00:00,0.382733,0.782988,0.9616549999999999,0.50541,0.42340900000000004
315785,2016-01-10 17:00:00,0.369347,0.777892,0.964781,0.495886,0.42358599999999996
315786,2016-01-10 18:00:00,0.36374,0.782363,0.9671639999999999,0.500429,0.428784
315787,2016-01-10 19:00:00,0.355018,0.793127,0.965255,0.5014270000000001,0.449011
315788,2016-01-10 20:00:00,0.344413,0.800058,0.9592510000000001,0.48930100000000004,0.468183
315789,2016-01-10 21:00:00,0.326072,0.810888,0.9431780000000001,0.47609399999999996,0.47602799999999995
315790,2016-01-10 22:00:00,0.323071,0.8264319999999999,0.925832,0.453375,0.476102
315791,2016-01-10 23:00:00,0.331363,0.8564229999999999,0.8991129999999999,0.42276800000000003,0.47617
315792,2016-01-11 00:00:00,0.335543,0.874434,0.8582719999999999,0.386886,0.477253
315793,2016-01-11 01:00:00,0.340897,0.8777520000000001,0.8296319999999999,0.350452,0.47785600000000006
315794,2016-01-11 02:00:00,0.348724,0.869985,0.809525,0.322255,0.482353
315795,2016-01-11 03:00:00,0.36333499999999996,0.8679530000000001,0.810063,0.297244,0.486145
315796,2016-01-11 04:00:00,0.398969,0.862355,0.784326,0.27216599999999996,0.49470200000000003
315797,2016-01-11 05:00:00,0.446245,0.849917,0.738345,0.26138,0.507687
315798,2016-01-11 06:00:00,0.497482,0.830959,0.68445,0.265293,0.520466
315799,2016-01-11 07:00:00,0.5310699999999999,0.8117270000000001,0.64291,0.266491,0.524105
315800,2016-01-11 08:00:00,0.550693,0.793909,0.58804,0.257312,0.585426
315801,2016-01-11 09:00:00,0.5912930000000001,0.803593,0.505576,0.23216199999999998,0.673581
315802,2016-01-11 10:00:00,0.6511560000000001,0.830809,0.5210779999999999,0.192388,0.721585
315803,2016-01-11 11:00:00,0.71725,0.8385299999999999,0.638698,0.153778,0.733101
315804,2016-01-11 12:00:00,0.7475930000000001,0.8372879999999999,0.6832600000000001,0.135793,0.718946
315805,2016-01-11 13:00:00,0.746922,0.822058,0.686045,0.14799600000000002,0.689607
315806,2016-01-11 14:00:00,0.744121,0.7898390000000001,0.65883,0.17840999999999999,0.655307
315807,2016-01-11 15:00:00,0.746417,0.733567,0.601087,0.208704,0.637826
315808,2016-01-11 16:00:00,0.744628,0.662975,0.521948,0.23214,0.6485850000000001
315809,2016-01-11 17:00:00,0.735043,0.6180680000000001,0.48127,0.24656599999999998,0.660349
315810,2016-01-11 18:00:00,0.7196600000000001,0.5909300000000001,0.427184,0.263192,0.6680050000000001
315811,2016-01-11 19:00:00,0.7014520000000001,0.578393,0.370546,0.28542399999999996,0.677249
315812,2016-01-11 20:00:00,0.66801,0.565098,0.31809,0.312552,0.686244
315813,2016-01-11 21:00:00,0.651221,0.562666,0.248915,0.336931,0.687114
315814,2016-01-11 22:00:00,0.626991,0.557987,0.233409,0.346991,0.676127
315815,2016-01-11 23:00:00,0.622419,0.542412,0.21621300000000002,0.34983200000000003,0.659242
315816,2016-01-12 00:00:00,0.617256,0.5248430000000001,0.20818000000000003,0.357721,0.627184
315817,2016-01-12 01:00:00,0.613467,0.495162,0.198469,0.384743,0.597025
315818,2016-01-12 02:00:00,0.612395,0.46690200000000004,0.182082,0.417389,0.574616
315819,2016-01-12 03:00:00,0.595577,0.435119,0.181062,0.448795,0.565141
315820,2016-01-12 04:00:00,0.577756,0.403041,0.182875,0.47526199999999996,0.544248
315821,2016-01-12 05:00:00,0.573543,0.381252,0.181713,0.48772200000000004,0.527416
315822,2016-01-12 06:00:00,0.562314,0.360427,0.162421,0.49414399999999997,0.515889
315823,2016-01-12 07:00:00,0.564048,0.349916,0.146975,0.49985,0.49040200000000006
315824,2016-01-12 08:00:00,0.554601,0.327627,0.120502,0.51773,0.562118
315825,2016-01-12 09:00:00,0.559038,0.367782,0.076736,0.514842,0.654283
315826,2016-01-12 10:00:00,0.587634,0.415767,0.11270999999999999,0.50488,0.685968
315827,2016-01-12 11:00:00,0.639283,0.445709,0.15024500000000002,0.5109739999999999,0.700954
315828,2016-01-12 12:00:00,0.679632,0.480242,0.159978,0.523031,0.69912
315829,2016-01-12 13:00:00,0.685623,0.49096999999999996,0.149601,0.531207,0.676541
315830,2016-01-12 14:00:00,0.671077,0.46816199999999997,0.12521600000000002,0.531569,0.631093
315831,2016-01-12 15:00:00,0.671612,0.39771,0.089562,0.52775,0.5678880000000001
315832,2016-01-12 16:00:00,0.6774899999999999,0.300061,0.054571,0.5187,0.524273
315833,2016-01-12 17:00:00,0.6847479999999999,0.264928,0.048721,0.509613,0.489467
315834,2016-01-12 18:00:00,0.697716,0.25409299999999996,0.036116,0.508321,0.483045
315835,2016-01-12 19:00:00,0.6984670000000001,0.24925100000000003,0.025164,0.5029060000000001,0.49385500000000004
315836,2016-01-12 20:00:00,0.6981649999999999,0.243869,0.023801,0.49755200000000005,0.5037729999999999
315837,2016-01-12 21:00:00,0.694403,0.24120300000000003,0.02876,0.49580799999999997,0.508396
315838,2016-01-12 22:00:00,0.689565,0.235709,0.047602,0.492633,0.511392
315839,2016-01-12 23:00:00,0.682183,0.225267,0.089102,0.48678999999999994,0.515461
315840,2016-01-13 00:00:00,0.662764,0.20863299999999999,0.13225599999999998,0.47958199999999995,0.5174850000000001
315841,2016-01-13 01:00:00,0.641368,0.19020499999999999,0.15201800000000001,0.464178,0.5237729999999999
315842,2016-01-13 02:00:00,0.611528,0.176226,0.157366,0.44871000000000005,0.523751
315843,2016-01-13 03:00:00,0.571104,0.16675,0.161171,0.431226,0.527461
315844,2016-01-13 04:00:00,0.527281,0.16408399999999998,0.17260699999999998,0.409627,0.535958
315845,2016-01-13 05:00:00,0.47578400000000004,0.165001,0.18070799999999998,0.393322,0.5381199999999999
315846,2016-01-13 06:00:00,0.426292,0.17294500000000002,0.19639,0.370232,0.537129
315847,2016-01-13 07:00:00,0.37211900000000003,0.184228,0.196445,0.343881,0.49339799999999995
315848,2016-01-13 08:00:00,0.327882,0.170924,0.183032,0.31502399999999997,0.5424439999999999
315849,2016-01-13 09:00:00,0.292059,0.161125,0.160668,0.289716,0.612938
315850,2016-01-13 10:00:00,0.296671,0.215615,0.18598699999999999,0.26605,0.6087670000000001
315851,2016-01-13 11:00:00,0.30649899999999997,0.291238,0.22358000000000003,0.243792,0.591221
315852,2016-01-13 12:00:00,0.292227,0.347564,0.23767800000000003,0.22692600000000002,0.563092
315853,2016-01-13 13:00:00,0.25379,0.367806,0.23167100000000002,0.21138099999999999,0.51962
315854,2016-01-13 14:00:00,0.199167,0.376188,0.22586599999999998,0.202999,0.463266
