,time,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MK,NL,NO,PL,PT,RO,SE,SI,SK,years
17,1980-01-01 17:00:00,0.614532,0.42261499999999996,0.851569,0.081596,0.852806,0.286463,0.20293,0.1472,0.105495,0.5439579999999999,0.101816,0.163324,0.33329699999999995,0.752181,0.001437,0.5298579999999999,0.10963099999999999,0.23753200000000002,0.097009,0.329151,0.153839,0.348833,0.47338,0.24348699999999998,0.16192,0.33421799999999996,0.805495,0.11171600000000001,0.009033,0.251407,1980-01
18,1980-01-01 18:00:00,0.6002,0.43525699999999995,0.8599829999999999,0.074724,0.8444709999999999,0.261297,0.183562,0.160658,0.096484,0.5621470000000001,0.09083200000000001,0.180509,0.338982,0.636684,0.002903,0.535768,0.091727,0.242727,0.0642,0.29649899999999996,0.131635,0.25767399999999996,0.451376,0.23333,0.15116400000000002,0.296813,0.799415,0.11136900000000001,0.008284999999999999,0.220611,1980-01
19,1980-01-01 19:00:00,0.5413680000000001,0.445195,0.8631059999999999,0.066951,0.807921,0.23173000000000002,0.181039,0.174243,0.08822,0.569154,0.080006,0.19018,0.33708899999999997,0.518203,0.006046,0.507321,0.072621,0.261684,0.039497000000000004,0.297325,0.09765499999999999,0.155806,0.417411,0.209102,0.148424,0.257708,0.7896850000000001,0.13108499999999998,0.006273,0.166667,1980-01
20,1980-01-01 20:00:00,0.541244,0.437566,0.8598319999999999,0.073615,0.730008,0.23083,0.181839,0.186999,0.074771,0.564711,0.068513,0.200964,0.334181,0.44161300000000003,0.011086,0.504653,0.054373000000000005,0.27789200000000003,0.03898,0.2821,0.066442,0.095464,0.392104,0.186909,0.14668,0.242986,0.777999,0.144201,0.005490999999999999,0.137699,1980-01
21,1980-01-01 21:00:00,0.5083340000000001,0.43649399999999994,0.8577790000000001,0.06690800000000001,0.599978,0.23506799999999997,0.188595,0.20567399999999997,0.068101,0.53156,0.055996000000000004,0.212333,0.32734800000000003,0.383332,0.014537000000000001,0.475184,0.039518,0.290976,0.055015999999999995,0.338863,0.069017,0.07002799999999999,0.355697,0.151102,0.148307,0.21178400000000003,0.765319,0.174716,0.006503,0.130451,1980-01
22,1980-01-01 22:00:00,0.45511,0.44401,0.849852,0.056420000000000005,0.4901,0.259764,0.189147,0.22501500000000002,0.073031,0.48003100000000004,0.050964999999999996,0.222786,0.31674,0.332777,0.018338,0.42848400000000003,0.030136000000000003,0.297612,0.074999,0.333769,0.09838200000000001,0.046019,0.32961399999999996,0.12184,0.157282,0.179552,0.754451,0.20547100000000001,0.006034,0.139259,1980-01
23,1980-01-01 23:00:00,0.39666,0.453351,0.8339270000000001,0.065329,0.450126,0.258365,0.18019200000000002,0.236551,0.079611,0.44592299999999996,0.053564999999999995,0.237394,0.306315,0.273318,0.024706,0.38105500000000003,0.027036,0.304087,0.098476,0.362413,0.10865599999999999,0.02026,0.316048,0.100861,0.166614,0.168743,0.736985,0.225206,0.004085,0.139175,1980-01
24,1980-01-02 00:00:00,0.368631,0.471171,0.814116,0.070278,0.45208100000000007,0.287031,0.177518,0.2469,0.097254,0.43372,0.058944,0.248381,0.29737199999999997,0.21085399999999999,0.030772000000000004,0.34894200000000003,0.030664,0.31401100000000004,0.11954200000000001,0.370911,0.116396,0.004555,0.312578,0.089238,0.175376,0.168191,0.731925,0.238878,0.004586,0.12859,1980-01
25,1980-01-02 01:00:00,0.406067,0.467634,0.788431,0.07067799999999999,0.457214,0.301877,0.179375,0.2512,0.135879,0.430489,0.065861,0.262705,0.291579,0.15426800000000002,0.036372,0.325317,0.041805,0.328071,0.154776,0.356666,0.136686,0.00016,0.311048,0.083915,0.182117,0.177151,0.706559,0.250782,0.009085,0.190669,1980-01
26,1980-01-02 02:00:00,0.376628,0.45497200000000004,0.763367,0.06830599999999999,0.45218500000000006,0.31555500000000003,0.17641700000000002,0.242409,0.182698,0.425149,0.070341,0.271539,0.285306,0.107471,0.039363,0.29325300000000004,0.05555499999999999,0.336318,0.18688,0.338355,0.17868299999999998,2.8000000000000003e-05,0.317492,0.08219,0.184539,0.179045,0.680229,0.264915,0.016076,0.199363,1980-01
27,1980-01-02 03:00:00,0.3585,0.457349,0.736153,0.062278,0.419267,0.342067,0.17265899999999998,0.243971,0.22139099999999998,0.43227,0.087497,0.285907,0.275912,0.068965,0.044672,0.259968,0.06350700000000001,0.346395,0.20961999999999997,0.337577,0.21689099999999997,6.2e-05,0.325893,0.086197,0.174902,0.16869,0.642998,0.26105100000000003,0.020287,0.191967,1980-01
28,1980-01-02 04:00:00,0.34089899999999995,0.449139,0.698181,0.063115,0.390415,0.302213,0.173232,0.240471,0.261759,0.44455900000000004,0.110358,0.295616,0.261629,0.048357,0.047227,0.265875,0.07174900000000001,0.339937,0.232219,0.32722199999999996,0.260251,0.0011220000000000002,0.328743,0.09210800000000001,0.16386199999999998,0.156441,0.609982,0.259508,0.029108999999999996,0.158696,1980-01
29,1980-01-02 05:00:00,0.332995,0.429853,0.649896,0.078472,0.38405100000000003,0.265406,0.178347,0.228158,0.305408,0.447297,0.125996,0.301871,0.24526599999999998,0.052655999999999994,0.055536,0.277498,0.083937,0.337506,0.26087899999999997,0.34675,0.293376,0.00853,0.325652,0.09459400000000001,0.160142,0.13430799999999998,0.576304,0.266541,0.043410000000000004,0.147756,1980-01
30,1980-01-02 06:00:00,0.259427,0.41882299999999995,0.567006,0.10635599999999999,0.390988,0.25850100000000004,0.176832,0.21481999999999998,0.3516,0.43659899999999996,0.139376,0.301954,0.224617,0.076212,0.067642,0.253015,0.10507999999999999,0.341968,0.289106,0.337663,0.308417,0.02166,0.31354299999999996,0.096234,0.16451400000000002,0.10765999999999999,0.5230600000000001,0.259785,0.052405999999999994,0.131735,1980-01
31,1980-01-02 07:00:00,0.21037899999999998,0.410285,0.535328,0.14968599999999999,0.425649,0.251334,0.178002,0.20427,0.38395,0.407348,0.168623,0.298802,0.207494,0.133429,0.060957000000000004,0.174629,0.129393,0.350706,0.304057,0.375759,0.318781,0.025761000000000003,0.292087,0.095726,0.16957,0.08229700000000001,0.452138,0.249565,0.062238,0.104699,1980-01
32,1980-01-02 08:00:00,0.24107699999999999,0.383542,0.47975200000000007,0.19872,0.465362,0.21846500000000002,0.165721,0.193901,0.4093,0.375725,0.204698,0.27465100000000003,0.19233599999999998,0.24154299999999998,0.050319,0.169043,0.14744300000000002,0.39114699999999997,0.298655,0.336309,0.33910500000000005,0.041248,0.257573,0.09329,0.164975,0.058542,0.453374,0.249092,0.063763,0.10424100000000001,1980-01
33,1980-01-02 09:00:00,0.28058299999999997,0.34008,0.334566,0.206098,0.47768599999999994,0.22859699999999997,0.147255,0.16989400000000002,0.42003900000000005,0.375565,0.23593000000000003,0.228793,0.175246,0.385684,0.05574,0.187453,0.17686,0.43850100000000003,0.333537,0.275764,0.36201,0.075211,0.213934,0.08305,0.15712,0.046899,0.40782399999999996,0.241177,0.071072,0.09363300000000001,1980-01
34,1980-01-02 10:00:00,0.275661,0.308711,0.21505900000000003,0.22023099999999998,0.459687,0.284553,0.14316900000000002,0.146082,0.41601400000000005,0.38805700000000004,0.24952399999999997,0.22316599999999998,0.162176,0.517917,0.07598099999999999,0.183401,0.216977,0.474393,0.323284,0.27060100000000004,0.354865,0.133617,0.184473,0.07006799999999999,0.157559,0.049391000000000004,0.335104,0.241696,0.083124,0.093793,1980-01
35,1980-01-02 11:00:00,0.27527199999999996,0.31904299999999997,0.14160999999999999,0.265048,0.425987,0.302207,0.1601,0.137049,0.405449,0.369504,0.27065100000000003,0.246863,0.15608,0.5762149999999999,0.125611,0.16129200000000002,0.23775300000000002,0.500887,0.307102,0.293405,0.336857,0.186222,0.178403,0.059538,0.163219,0.06476799999999999,0.267275,0.234913,0.092799,0.11244000000000001,1980-01
36,1980-01-02 12:00:00,0.262008,0.33745,0.11071600000000001,0.276326,0.35628000000000004,0.294634,0.171956,0.13784200000000002,0.3982,0.336669,0.306037,0.25552199999999997,0.14861300000000002,0.598266,0.18987,0.1429,0.280983,0.5176189999999999,0.315202,0.312809,0.361,0.191856,0.198244,0.052438,0.16536700000000001,0.093231,0.209677,0.257803,0.096835,0.11321700000000001,1980-01
37,1980-01-02 13:00:00,0.214998,0.343507,0.109101,0.263065,0.270446,0.26716100000000004,0.173718,0.15043199999999998,0.400277,0.303733,0.33931999999999995,0.24314000000000002,0.143099,0.615052,0.23718699999999998,0.11399200000000001,0.328357,0.521237,0.342431,0.29143600000000003,0.378819,0.20318,0.221993,0.048855,0.175931,0.12156800000000001,0.170246,0.29238800000000004,0.089613,0.08106000000000001,1980-01
38,1980-01-02 14:00:00,0.21900100000000003,0.35125300000000004,0.120576,0.26091,0.189722,0.28718899999999997,0.193232,0.172031,0.401546,0.273642,0.360865,0.22946599999999998,0.13965,0.650304,0.319176,0.10442699999999999,0.3854,0.52623,0.35534499999999997,0.291277,0.399183,0.22923000000000002,0.246094,0.046967,0.21209499999999998,0.133074,0.16521,0.331842,0.081955,0.075535,1980-01
39,1980-01-02 15:00:00,0.26463200000000003,0.37000900000000003,0.150478,0.31917399999999996,0.149778,0.338371,0.20656799999999997,0.194941,0.394007,0.233147,0.368162,0.251867,0.153099,0.7109989999999999,0.45067299999999993,0.114816,0.452399,0.534382,0.34270900000000004,0.302189,0.402532,0.224921,0.260323,0.047382,0.252387,0.121012,0.139817,0.331805,0.086735,0.105395,1980-01
40,1980-01-02 16:00:00,0.309324,0.363004,0.201296,0.402033,0.136447,0.356398,0.196448,0.20600000000000002,0.380479,0.214006,0.375393,0.277941,0.173005,0.756754,0.577674,0.13264600000000001,0.528335,0.559893,0.336488,0.322844,0.408122,0.153421,0.251187,0.046064999999999995,0.279805,0.12082000000000001,0.122511,0.327523,0.084798,0.134856,1980-01
41,1980-01-02 17:00:00,0.342567,0.332786,0.25093200000000004,0.40930500000000003,0.128975,0.35594899999999996,0.17593399999999998,0.20859899999999998,0.36954000000000004,0.228771,0.407192,0.276066,0.18895499999999998,0.78356,0.661262,0.162414,0.5893520000000001,0.606553,0.330909,0.31858400000000003,0.413998,0.091072,0.22672399999999998,0.042980000000000004,0.293173,0.157907,0.132213,0.319234,0.08300199999999999,0.157195,1980-01
42,1980-01-02 18:00:00,0.363564,0.296879,0.28581599999999996,0.404212,0.132123,0.353638,0.157452,0.21323499999999998,0.35884099999999997,0.229467,0.417175,0.25688099999999997,0.2065,0.8210879999999999,0.703237,0.215785,0.616255,0.650396,0.328024,0.346487,0.42086,0.058566,0.19889600000000002,0.037716,0.309076,0.15820599999999999,0.15679400000000002,0.314609,0.078737,0.164838,1980-01
43,1980-01-02 19:00:00,0.389293,0.26222399999999996,0.312614,0.34281300000000003,0.137206,0.34071599999999996,0.140062,0.22150999999999998,0.33881999999999995,0.22401,0.44271099999999997,0.224456,0.230238,0.8481639999999999,0.727375,0.281018,0.645655,0.682109,0.317977,0.350835,0.41855200000000004,0.027777999999999997,0.17086300000000001,0.031055000000000003,0.307611,0.139195,0.168379,0.309933,0.071368,0.141094,1980-01
44,1980-01-02 20:00:00,0.356111,0.23069800000000001,0.359092,0.329507,0.14075,0.311013,0.12351400000000001,0.2302,0.309006,0.215036,0.45731499999999997,0.198305,0.25704699999999997,0.861417,0.729475,0.3025,0.6413949999999999,0.719808,0.303931,0.340144,0.410501,0.017765,0.14211400000000002,0.028086,0.314601,0.117583,0.186919,0.318769,0.075175,0.116049,1980-01
45,1980-01-02 21:00:00,0.330046,0.204973,0.426174,0.31459699999999996,0.12723299999999998,0.30935100000000004,0.11829300000000001,0.23066399999999998,0.296068,0.196639,0.46837700000000004,0.182625,0.273065,0.866035,0.7230880000000001,0.287452,0.623934,0.765009,0.31206300000000003,0.312752,0.408401,0.017730000000000003,0.11496600000000001,0.026141,0.33007,0.102753,0.19123199999999999,0.344832,0.097617,0.10514100000000001,1980-01
46,1980-01-02 22:00:00,0.361848,0.180662,0.48456000000000005,0.273654,0.103495,0.31754499999999997,0.110437,0.22710999999999998,0.300811,0.178868,0.477558,0.172592,0.28532199999999996,0.8757450000000001,0.725205,0.31248899999999996,0.585451,0.799823,0.330823,0.27053,0.417555,0.097208,0.09224,0.028265,0.344221,0.091073,0.206637,0.368591,0.154095,0.098397,1980-01
47,1980-01-02 23:00:00,0.444683,0.161427,0.58832,0.290583,0.07824099999999999,0.316756,0.10731500000000001,0.221365,0.309948,0.167624,0.48626400000000003,0.166696,0.298047,0.906516,0.728296,0.35315,0.525401,0.807958,0.342514,0.24155700000000002,0.42790900000000004,0.358979,0.074911,0.032458,0.357738,0.088043,0.265752,0.380529,0.171664,0.10603900000000001,1980-01
48,1980-01-03 00:00:00,0.5190899999999999,0.130455,0.67382,0.304525,0.05689299999999999,0.330988,0.10650899999999999,0.20924600000000002,0.325181,0.163391,0.49421499999999996,0.157077,0.31400100000000003,0.917422,0.712367,0.38223,0.520332,0.8100930000000001,0.34866199999999997,0.242876,0.43919300000000006,0.5578380000000001,0.053738,0.039888,0.3661,0.095081,0.35551,0.386383,0.178134,0.140119,1980-01
49,1980-01-03 01:00:00,0.563461,0.101409,0.722425,0.316295,0.041669,0.358521,0.102906,0.185405,0.337052,0.155191,0.503041,0.150693,0.350622,0.919324,0.677403,0.41328400000000004,0.431859,0.818904,0.359885,0.208098,0.44415299999999996,0.6499119999999999,0.032125,0.053452,0.385993,0.10746300000000002,0.46613999999999994,0.380899,0.225311,0.190383,1980-01
50,1980-01-03 02:00:00,0.618606,0.103601,0.7638590000000001,0.29446500000000003,0.03514,0.34289899999999995,0.102133,0.162581,0.34867800000000004,0.144808,0.514785,0.155448,0.374782,0.9309790000000001,0.650569,0.428937,0.359854,0.823256,0.374409,0.176279,0.44281400000000004,0.40966400000000003,0.017405,0.07304400000000001,0.398557,0.119073,0.567574,0.386726,0.275723,0.238752,1980-01
51,1980-01-03 03:00:00,0.630111,0.09759,0.818239,0.28326399999999996,0.030351999999999997,0.323704,0.098097,0.142438,0.352111,0.146263,0.501352,0.152125,0.376691,0.932925,0.657547,0.42794899999999997,0.326449,0.806926,0.376546,0.185791,0.437421,0.442738,0.011483,0.094154,0.396019,0.123618,0.6184970000000001,0.373406,0.259944,0.28524299999999997,1980-01
52,1980-01-03 04:00:00,0.6200140000000001,0.057924,0.850143,0.307753,0.032282,0.29425500000000004,0.093791,0.126094,0.34275300000000003,0.146857,0.48693500000000006,0.133733,0.37937600000000005,0.9370950000000001,0.6569659999999999,0.44899799999999995,0.301912,0.770005,0.378859,0.190946,0.43233999999999995,0.14557799999999999,0.003933,0.11710699999999999,0.381,0.14019600000000002,0.659864,0.344948,0.22613899999999998,0.3096,1980-01
53,1980-01-03 05:00:00,0.61927,0.031851,0.8550909999999999,0.317778,0.046501,0.277285,0.095417,0.119423,0.32713000000000003,0.139717,0.468438,0.123556,0.386533,0.944903,0.640155,0.496254,0.27734699999999995,0.734212,0.381418,0.143743,0.43294799999999994,0.021450999999999998,0.000833,0.143587,0.373015,0.160579,0.701507,0.324736,0.21765500000000002,0.313882,1980-01
54,1980-01-03 06:00:00,0.586631,0.045511,0.833167,0.26753699999999997,0.065201,0.275659,0.093236,0.117958,0.285622,0.137222,0.452599,0.135029,0.404843,0.936175,0.645476,0.5226770000000001,0.29039499999999996,0.69477,0.375252,0.070931,0.43535,0.055871000000000004,0.0036520000000000003,0.171852,0.361398,0.153314,0.7419,0.312713,0.208686,0.305963,1980-01
55,1980-01-03 07:00:00,0.545281,0.086629,0.76672,0.20944000000000002,0.093166,0.269273,0.085422,0.115874,0.244292,0.132373,0.438431,0.15518800000000002,0.386368,0.93795,0.64736,0.537619,0.32192800000000005,0.6420520000000001,0.358109,0.025366999999999997,0.430591,0.060391,0.022223,0.19955799999999999,0.34876799999999997,0.149799,0.765351,0.30074,0.17716400000000002,0.28075700000000003,1980-01
56,1980-01-03 08:00:00,0.535038,0.115598,0.6904,0.158501,0.110652,0.263759,0.071397,0.108707,0.204084,0.111382,0.420358,0.157243,0.379239,0.942306,0.6597970000000001,0.576747,0.35944,0.630249,0.329045,0.011857,0.41296499999999997,0.046202999999999994,0.050899,0.227597,0.344715,0.137896,0.8098390000000001,0.285941,0.132516,0.244088,1980-01
57,1980-01-03 09:00:00,0.614384,0.11751800000000001,0.660177,0.13789300000000002,0.12670499999999998,0.28362,0.06200700000000001,0.10266199999999999,0.17327599999999999,0.07280199999999999,0.41448999999999997,0.14998699999999998,0.38658400000000004,0.9342729999999999,0.7014130000000001,0.7152270000000001,0.416778,0.68488,0.310082,0.013614,0.38863400000000003,0.160629,0.067477,0.253869,0.370567,0.058177,0.822774,0.276738,0.169184,0.37788299999999997,1980-01
58,1980-01-03 10:00:00,0.709266,0.118297,0.68434,0.162907,0.144817,0.310739,0.064096,0.097831,0.150231,0.070836,0.407763,0.157435,0.39850599999999997,0.93561,0.7155819999999999,0.796293,0.456265,0.722641,0.298092,0.009287,0.362203,0.34987199999999996,0.080959,0.266156,0.400961,0.031874,0.8106869999999999,0.275275,0.239918,0.48917299999999997,1980-01
59,1980-01-03 11:00:00,0.7616970000000001,0.139991,0.667234,0.197431,0.16484200000000002,0.331548,0.072145,0.095843,0.13917000000000002,0.07716,0.40370100000000003,0.178578,0.409094,0.9403889999999999,0.7071310000000001,0.833048,0.531374,0.733387,0.296709,0.010990999999999999,0.33365300000000003,0.547842,0.105425,0.267394,0.407553,0.027336000000000003,0.795999,0.280785,0.268179,0.544849,1980-01
60,1980-01-03 12:00:00,0.7840699999999999,0.167231,0.584218,0.208465,0.18721600000000002,0.332146,0.074456,0.09365,0.13464500000000001,0.07835,0.414078,0.189339,0.43866400000000005,0.939702,0.687136,0.852284,0.648637,0.734308,0.306761,0.019453,0.302079,0.683343,0.133185,0.267394,0.392376,0.015637,0.75636,0.282502,0.257596,0.5618270000000001,1980-01
61,1980-01-03 13:00:00,0.756725,0.189653,0.48959600000000003,0.189538,0.20947,0.31135300000000005,0.074188,0.092392,0.130234,0.078843,0.416303,0.200762,0.47015200000000007,0.929538,0.662606,0.839356,0.7309770000000001,0.719586,0.327523,0.033058,0.2781,0.727336,0.15445799999999998,0.27445,0.36754499999999996,0.010458,0.728653,0.306215,0.234235,0.51544,1980-01
62,1980-01-03 14:00:00,0.704545,0.235672,0.44273900000000005,0.158874,0.241457,0.305055,0.08050700000000001,0.090039,0.117967,0.073573,0.406532,0.225381,0.506876,0.9004479999999999,0.6457390000000001,0.799395,0.758886,0.697516,0.342283,0.046997000000000004,0.258565,0.720691,0.169396,0.27726100000000004,0.35686,0.008309,0.7007479999999999,0.335503,0.21535700000000002,0.46111800000000003,1980-01
63,1980-01-03 15:00:00,0.666284,0.31456300000000004,0.360291,0.13230999999999998,0.281389,0.303295,0.098062,0.08794199999999999,0.10177699999999999,0.062637,0.378258,0.262805,0.549158,0.8606209999999999,0.608649,0.7862210000000001,0.785141,0.676014,0.346711,0.078324,0.23758600000000002,0.789825,0.211247,0.285918,0.344803,0.009317,0.684091,0.332068,0.170026,0.42568900000000004,1980-01
64,1980-01-03 16:00:00,0.652358,0.389088,0.23425500000000002,0.103145,0.319713,0.284571,0.10590899999999999,0.087344,0.084615,0.067617,0.35781999999999997,0.30753400000000003,0.586713,0.806804,0.574944,0.778662,0.791669,0.648853,0.331269,0.121896,0.21605300000000002,0.8536860000000001,0.262953,0.29882800000000004,0.332045,0.013656,0.627726,0.30502399999999996,0.129942,0.392779,1980-01
65,1980-01-03 17:00:00,0.656428,0.43973199999999996,0.192044,0.07428799999999999,0.330336,0.270347,0.106154,0.08965,0.067271,0.07657,0.338592,0.335552,0.614642,0.742789,0.547117,0.785263,0.751016,0.619008,0.303561,0.149929,0.18746500000000002,0.8507290000000001,0.30007399999999995,0.31904499999999997,0.306347,0.015964,0.554315,0.269379,0.12468499999999999,0.40063499999999996,1980-01
66,1980-01-03 18:00:00,0.665571,0.458521,0.19404000000000002,0.059914,0.34791,0.24764099999999997,0.098478,0.092063,0.049848,0.08742799999999999,0.324286,0.351199,0.637559,0.683912,0.519706,0.770845,0.702253,0.577113,0.269217,0.170914,0.15376800000000002,0.8334290000000001,0.31808000000000003,0.32829,0.286033,0.020151,0.524172,0.23706999999999998,0.109551,0.403017,1980-01
67,1980-01-03 19:00:00,0.649044,0.466326,0.203805,0.055858000000000005,0.381369,0.23612800000000003,0.092408,0.093376,0.036311,0.10503,0.313923,0.360223,0.640484,0.646012,0.484548,0.765724,0.639738,0.531621,0.236367,0.167431,0.118948,0.811904,0.338902,0.332312,0.266803,0.026992000000000002,0.49039799999999995,0.20110899999999998,0.08157,0.373526,1980-01
